"","landscape","site","year","uniqueID","season","StartDate","EndDate","gap.start","gap.end","exposure","season.site.ID","richness","total.abundance"
"1401","SST","SST09",2012,"SST092012","summer",2012-07-31,2012-09-11,NA,NA,42,"SST092012_summer",8,19
"1402","SST","SST10",2012,"SST102012","summer",2012-07-31,2012-09-11,2012-08-14,2012-08-28,28,"SST102012_summer",9,20
"1403","SST","SST11",2012,"SST112012","summer",2012-07-31,2012-09-11,NA,NA,42,"SST112012_summer",12,22
"1404","SST","SST12",2012,"SST122012","summer",2012-07-31,2012-09-11,NA,NA,42,"SST122012_summer",8,18
"1405","SST","SST13",2012,"SST132012","summer",2012-07-31,2012-09-11,NA,NA,42,"SST132012_summer",10,26
"1406","SST","SST14",2012,"SST142012","summer",2012-07-31,2012-09-11,NA,NA,42,"SST142012_summer",10,28
"1407","SST","SST15",2012,"SST152012","summer",2012-07-31,2012-09-11,2012-08-14,2012-08-28,28,"SST152012_summer",4,6
"1408","SST","SST16",2012,"SST162012","summer",2012-07-31,2012-09-11,NA,NA,42,"SST162012_summer",10,23
"1409","WAN","WAN01",2012,"WAN012012","summer",2012-08-01,2012-09-12,NA,NA,42,"WAN012012_summer",5,20
"1410","WAN","WAN02",2012,"WAN022012","summer",2012-08-01,2012-09-12,NA,NA,42,"WAN022012_summer",11,14
"1411","WAN","WAN03",2012,"WAN032012","summer",2012-08-01,2012-09-12,NA,NA,42,"WAN032012_summer",5,6
"1412","WAN","WAN04",2012,"WAN042012","summer",2012-08-01,2012-09-12,NA,NA,42,"WAN042012_summer",8,12
"1413","WAN","WAN05",2012,"WAN052012","summer",2012-08-01,2012-09-12,2012-08-15,2012-08-29,28,"WAN052012_summer",3,3
"1414","WAN","WAN06",2012,"WAN062012","summer",2012-08-15,2012-09-12,NA,NA,28,"WAN062012_summer",4,5
"1415","WAN","WAN07",2012,"WAN072012","summer",2012-08-01,2012-09-12,NA,NA,42,"WAN072012_summer",6,10
"1416","WAN","WAN08",2012,"WAN082012","summer",2012-08-15,2012-08-29,NA,NA,14,"WAN082012_summer",1,1
"1417","WAN","WAN09",2012,"WAN092012","summer",2012-08-01,2012-09-12,NA,NA,42,"WAN092012_summer",6,6
"1418","WAN","WAN10",2012,"WAN102012","summer",2012-08-01,2012-09-12,NA,NA,42,"WAN102012_summer",14,31
"1419","WAN","WAN11",2012,"WAN112012","summer",2012-08-01,2012-08-29,NA,NA,28,"WAN112012_summer",2,2
"1420","WAN","WAN12",2012,"WAN122012","summer",2012-08-01,2012-09-12,2012-08-15,2012-08-29,28,"WAN122012_summer",3,3
"1421","WAN","WAN13",2012,"WAN132012","summer",2012-08-01,2012-08-29,NA,NA,28,"WAN132012_summer",3,5
"1422","WAN","WAN14",2012,"WAN142012","summer",2012-08-01,2012-08-29,NA,NA,28,"WAN142012_summer",4,6
"1423","WAN","WAN15",2012,"WAN152012","summer",2012-08-01,2012-09-12,NA,NA,42,"WAN152012_summer",7,8
"1424","WAN","WAN16",2012,"WAN162012","summer",2012-08-01,2012-09-12,2012-08-15,2012-08-29,28,"WAN162012_summer",3,9
"1425","FBG","FBG01",2013,"FBG012013","summer",2013-08-05,2013-09-16,NA,NA,42,"FBG012013_summer",17,43
"1426","FBG","FBG02",2013,"FBG022013","summer",2013-08-19,2013-09-16,NA,NA,28,"FBG022013_summer",10,14
"1427","FBG","FBG03",2013,"FBG032013","summer",2013-08-05,2013-09-16,NA,NA,42,"FBG032013_summer",9,39
"1428","FBG","FBG04",2013,"FBG042013","summer",2013-08-05,2013-09-16,NA,NA,42,"FBG042013_summer",7,23
"1430","FBG","FBG06",2013,"FBG062013","summer",2013-08-05,2013-09-16,NA,NA,42,"FBG062013_summer",19,39
"1431","FBG","FBG07",2013,"FBG072013","summer",2013-08-05,2013-09-16,NA,NA,42,"FBG072013_summer",18,60
"1432","FBG","FBG08",2013,"FBG082013","summer",2013-08-05,2013-09-16,NA,NA,42,"FBG082013_summer",6,12
"1433","FBG","FBG09",2013,"FBG092013","summer",2013-08-05,2013-09-16,NA,NA,42,"FBG092013_summer",14,30
"1434","FBG","FBG10",2013,"FBG102013","summer",2013-08-05,2013-09-16,NA,NA,42,"FBG102013_summer",11,21
"1435","FBG","FBG11",2013,"FBG112013","summer",2013-08-05,2013-09-16,NA,NA,42,"FBG112013_summer",10,18
"1436","FBG","FBG12",2013,"FBG122013","summer",2013-08-05,2013-09-16,NA,NA,42,"FBG122013_summer",4,4
"1437","FBG","FBG13",2013,"FBG132013","summer",2013-08-05,2013-09-16,NA,NA,42,"FBG132013_summer",11,16
"1438","FBG","FBG14",2013,"FBG142013","summer",2013-08-05,2013-09-16,NA,NA,42,"FBG142013_summer",15,22
"1439","FBG","FBG15",2013,"FBG152013","summer",2013-08-05,2013-09-16,NA,NA,42,"FBG152013_summer",16,22
"1440","FBG","FBG16",2013,"FBG162013","summer",2013-08-05,2013-09-16,2013-08-19,2013-09-02,28,"FBG162013_summer",3,5
"1441","GFH","GFH01",2013,"GFH012013","summer",2013-08-07,2013-09-04,NA,NA,28,"GFH012013_summer",3,3
"1442","GFH","GFH02",2013,"GFH022013","summer",2013-08-07,2013-09-18,NA,NA,42,"GFH022013_summer",2,2
"1443","GFH","GFH03",2013,"GFH032013","summer",2013-08-07,2013-09-18,NA,NA,42,"GFH032013_summer",11,26
"1444","GFH","GFH04",2013,"GFH042013","summer",2013-08-07,2013-09-18,NA,NA,42,"GFH042013_summer",13,25
"1445","GFH","GFH05",2013,"GFH052013","summer",2013-08-07,2013-09-04,NA,NA,28,"GFH052013_summer",6,12
"1446","GFH","GFH06",2013,"GFH062013","summer",2013-08-07,2013-09-18,2013-08-21,2013-09-04,28,"GFH062013_summer",3,3
"1447","GFH","GFH07",2013,"GFH072013","summer",2013-08-07,2013-09-18,NA,NA,42,"GFH072013_summer",6,6
"1448","GFH","GFH08",2013,"GFH082013","summer",2013-08-07,2013-09-18,NA,NA,42,"GFH082013_summer",4,4
"1449","GFH","GFH09",2013,"GFH092013","summer",2013-08-07,2013-09-18,2013-08-21,2013-09-04,28,"GFH092013_summer",4,7
"1450","GFH","GFH10",2013,"GFH102013","summer",2013-08-07,2013-09-18,NA,NA,42,"GFH102013_summer",11,12
"1451","GFH","GFH11",2013,"GFH112013","summer",2013-08-07,2013-09-18,NA,NA,42,"GFH112013_summer",11,32
"1452","GFH","GFH12",2013,"GFH122013","summer",2013-08-07,2013-09-18,NA,NA,42,"GFH122013_summer",2,2
"1453","GFH","GFH13",2013,"GFH132013","summer",2013-08-07,2013-09-18,NA,NA,42,"GFH132013_summer",6,8
"1454","GFH","GFH14",2013,"GFH142013","summer",2013-08-07,2013-09-18,NA,NA,42,"GFH142013_summer",6,9
"1455","GFH","GFH15",2013,"GFH152013","summer",2013-08-07,2013-09-18,NA,NA,42,"GFH152013_summer",12,20
"1456","GFH","GFH16",2013,"GFH162013","summer",2013-08-07,2013-09-18,NA,NA,42,"GFH162013_summer",12,27
"1457","HAR","HAR01",2013,"HAR012013","summer",2013-08-06,2013-09-17,NA,NA,42,"HAR012013_summer",6,14
"1458","HAR","HAR02",2013,"HAR022013","summer",2013-08-06,2013-09-17,NA,NA,42,"HAR022013_summer",2,3
"1459","HAR","HAR03",2013,"HAR032013","summer",2013-08-06,2013-09-17,NA,NA,42,"HAR032013_summer",6,15
"1460","HAR","HAR04",2013,"HAR042013","summer",2013-08-20,2013-09-03,NA,NA,14,"HAR042013_summer",1,1
"1461","HAR","HAR05",2013,"HAR052013","summer",2013-08-06,2013-09-17,NA,NA,42,"HAR052013_summer",18,31
"1462","HAR","HAR06",2013,"HAR062013","summer",2013-08-06,2013-09-03,NA,NA,28,"HAR062013_summer",5,9
"1463","HAR","HAR07",2013,"HAR072013","summer",2013-08-06,2013-09-03,NA,NA,28,"HAR072013_summer",5,5
"1464","HAR","HAR08",2013,"HAR082013","summer",2013-08-20,2013-09-03,NA,NA,14,"HAR082013_summer",0,0
"1465","HAR","HAR09",2013,"HAR092013","summer",2013-08-06,2013-09-17,NA,NA,42,"HAR092013_summer",15,33
"1466","HAR","HAR10",2013,"HAR102013","summer",2013-08-06,2013-09-17,NA,NA,42,"HAR102013_summer",8,17
"1467","HAR","HAR11",2013,"HAR112013","summer",2013-08-06,2013-09-17,2013-08-20,2013-09-03,28,"HAR112013_summer",6,7
"1468","HAR","HAR12",2013,"HAR122013","summer",2013-08-06,2013-09-17,NA,NA,42,"HAR122013_summer",9,22
"1469","HAR","HAR13",2013,"HAR132013","summer",2013-08-06,2013-09-17,NA,NA,42,"HAR132013_summer",12,23
"1470","HAR","HAR14",2013,"HAR142013","summer",2013-08-06,2013-09-17,NA,NA,42,"HAR142013_summer",10,15
"1471","HAR","HAR15",2013,"HAR152013","summer",2013-08-06,2013-09-17,NA,NA,42,"HAR152013_summer",7,9
"1472","HAR","HAR16",2013,"HAR162013","summer",2013-08-06,2013-09-03,NA,NA,28,"HAR162013_summer",3,5
"1473","SIP","SIP01",2013,"SIP012013","summer",2013-08-07,2013-09-18,NA,NA,42,"SIP012013_summer",3,5
"1474","SIP","SIP02",2013,"SIP022013","summer",2013-08-07,2013-09-18,NA,NA,42,"SIP022013_summer",6,20
"1475","SIP","SIP03",2013,"SIP032013","summer",2013-08-07,2013-09-18,NA,NA,42,"SIP032013_summer",9,23
"1476","SIP","SIP05",2013,"SIP052013","summer",2013-08-07,2013-09-04,NA,NA,28,"SIP052013_summer",3,3
"1477","SIP","SIP06",2013,"SIP062013","summer",2013-08-07,2013-09-18,NA,NA,42,"SIP062013_summer",5,14
"1478","SIP","SIP07",2013,"SIP072013","summer",2013-08-07,2013-09-18,2013-08-21,2013-09-04,28,"SIP072013_summer",2,3
"1479","SIP","SIP08",2013,"SIP082013","summer",2013-08-07,2013-09-18,NA,NA,42,"SIP082013_summer",9,14
"1480","SIP","SIP09",2013,"SIP092013","summer",2013-08-07,2013-09-18,NA,NA,42,"SIP092013_summer",5,18
"1481","SIP","SIP10",2013,"SIP102013","summer",2013-08-07,2013-09-18,NA,NA,42,"SIP102013_summer",8,37
"1482","SIP","SIP11",2013,"SIP112013","summer",2013-08-07,2013-09-04,NA,NA,28,"SIP112013_summer",5,9
"1483","SIP","SIP12",2013,"SIP122013","summer",2013-08-07,2013-09-18,NA,NA,42,"SIP122013_summer",8,44
"1484","SIP","SIP13",2013,"SIP132013","summer",2013-08-07,2013-09-04,NA,NA,28,"SIP132013_summer",6,24
"1485","SIP","SIP14",2013,"SIP142013","summer",2013-08-07,2013-09-18,2013-08-21,2013-09-04,28,"SIP142013_summer",1,3
"1486","SIP","SIP15",2013,"SIP152013","summer",2013-08-07,2013-09-18,NA,NA,42,"SIP152013_summer",8,40
"1487","SIP","SIP16",2013,"SIP162013","summer",2013-08-07,2013-09-18,NA,NA,42,"SIP162013_summer",12,45
"1488","SST","SST01",2013,"SST012013","summer",2013-08-05,2013-09-16,NA,NA,42,"SST012013_summer",6,7
"1489","SST","SST02",2013,"SST022013","summer",2013-08-05,2013-09-16,NA,NA,42,"SST022013_summer",4,6
"1490","SST","SST03",2013,"SST032013","summer",2013-08-05,2013-09-16,NA,NA,42,"SST032013_summer",9,12
"1491","SST","SST04",2013,"SST042013","summer",2013-08-05,2013-09-16,NA,NA,42,"SST042013_summer",17,28
"1492","SST","SST05",2013,"SST052013","summer",2013-08-05,2013-09-16,NA,NA,42,"SST052013_summer",9,15
"1493","SST","SST06",2013,"SST062013","summer",2013-08-19,2013-09-02,NA,NA,14,"SST062013_summer",2,2
"1494","SST","SST07",2013,"SST072013","summer",2013-08-05,2013-08-19,NA,NA,14,"SST072013_summer",2,3
"1495","SST","SST08",2013,"SST082013","summer",2013-08-05,2013-09-16,NA,NA,42,"SST082013_summer",3,3
"1496","SST","SST09",2013,"SST092013","summer",2013-08-05,2013-08-19,NA,NA,14,"SST092013_summer",6,8
"1497","SST","SST10",2013,"SST102013","summer",2013-08-05,2013-09-16,NA,NA,42,"SST102013_summer",12,18
"1498","SST","SST11",2013,"SST112013","summer",2013-08-05,2013-09-16,NA,NA,42,"SST112013_summer",10,10
"1499","SST","SST12",2013,"SST122013","summer",2013-08-05,2013-09-16,NA,NA,42,"SST122013_summer",1,3
"1500","SST","SST13",2013,"SST132013","summer",2013-08-05,2013-09-16,NA,NA,42,"SST132013_summer",11,27
"1501","SST","SST14",2013,"SST142013","summer",2013-08-05,2013-09-16,NA,NA,42,"SST142013_summer",6,12
"1502","SST","SST15",2013,"SST152013","summer",2013-08-05,2013-09-16,NA,NA,42,"SST152013_summer",3,3
"1503","SST","SST16",2013,"SST162013","summer",2013-08-05,2013-09-02,NA,NA,28,"SST162013_summer",4,4
"1504","WAN","WAN01",2013,"WAN012013","summer",2013-08-06,2013-09-17,NA,NA,42,"WAN012013_summer",12,37
"1505","WAN","WAN02",2013,"WAN022013","summer",2013-08-06,2013-09-17,NA,NA,42,"WAN022013_summer",9,15
"1506","WAN","WAN03",2013,"WAN032013","summer",2013-08-06,2013-09-03,NA,NA,28,"WAN032013_summer",5,9
"1507","WAN","WAN04",2013,"WAN042013","summer",2013-08-06,2013-09-03,NA,NA,28,"WAN042013_summer",6,6
"1508","WAN","WAN05",2013,"WAN052013","summer",2013-08-06,2013-09-17,2013-08-20,2013-09-03,28,"WAN052013_summer",6,11
"1509","WAN","WAN06",2013,"WAN062013","summer",2013-08-06,2013-09-17,NA,NA,42,"WAN062013_summer",13,33
"1510","WAN","WAN07",2013,"WAN072013","summer",2013-08-06,2013-09-17,NA,NA,42,"WAN072013_summer",7,9
"1512","WAN","WAN09",2013,"WAN092013","summer",2013-08-06,2013-09-03,NA,NA,28,"WAN092013_summer",9,31
"1513","WAN","WAN10",2013,"WAN102013","summer",2013-08-06,2013-09-17,NA,NA,42,"WAN102013_summer",11,17
"1514","WAN","WAN11",2013,"WAN112013","summer",2013-08-20,2013-09-03,NA,NA,14,"WAN112013_summer",0,0
"1515","WAN","WAN12",2013,"WAN122013","summer",2013-08-06,2013-09-17,NA,NA,42,"WAN122013_summer",13,25
"1516","WAN","WAN13",2013,"WAN132013","summer",2013-08-06,2013-09-17,NA,NA,42,"WAN132013_summer",3,3
"1517","WAN","WAN14",2013,"WAN142013","summer",2013-08-06,2013-09-17,NA,NA,42,"WAN142013_summer",2,2
"1518","WAN","WAN15",2013,"WAN152013","summer",2013-08-06,2013-09-03,NA,NA,28,"WAN152013_summer",5,7
"1519","WAN","WAN16",2013,"WAN162013","summer",2013-08-20,2013-09-03,NA,NA,14,"WAN162013_summer",0,0
"1520","FBG","FBG01",2014,"FBG012014","summer",2014-07-14,2014-08-26,NA,NA,43,"FBG012014_summer",20,53
"1521","FBG","FBG02",2014,"FBG022014","summer",2014-07-14,2014-08-26,NA,NA,43,"FBG022014_summer",17,25
"1522","FBG","FBG03",2014,"FBG032014","summer",2014-07-14,2014-08-26,2014-08-26,2014-07-14,27,"FBG032014_summer",8,18
"1523","FBG","FBG04",2014,"FBG042014","summer",2014-07-14,2014-08-26,NA,NA,43,"FBG042014_summer",13,47
"1524","FBG","FBG05",2014,"FBG052014","summer",2014-07-28,2014-08-26,NA,NA,29,"FBG052014_summer",1,1
"1525","FBG","FBG06",2014,"FBG062014","summer",2014-07-14,2014-08-26,NA,NA,43,"FBG062014_summer",18,50
"1526","FBG","FBG07",2014,"FBG072014","summer",2014-07-14,2014-08-26,NA,NA,43,"FBG072014_summer",19,106
"1527","FBG","FBG08",2014,"FBG082014","summer",2014-07-14,2014-08-26,NA,NA,43,"FBG082014_summer",15,79
"1528","FBG","FBG09",2014,"FBG092014","summer",2014-07-14,2014-08-26,NA,NA,43,"FBG092014_summer",23,48
"1529","FBG","FBG10",2014,"FBG102014","summer",2014-07-14,2014-08-26,NA,NA,43,"FBG102014_summer",22,38
"1530","FBG","FBG11",2014,"FBG112014","summer",2014-07-14,2014-08-26,NA,NA,43,"FBG112014_summer",6,13
"1531","FBG","FBG12",2014,"FBG122014","summer",2014-07-14,2014-08-26,NA,NA,43,"FBG122014_summer",7,13
"1532","FBG","FBG13",2014,"FBG132014","summer",2014-07-14,2014-08-26,NA,NA,43,"FBG132014_summer",17,36
"1533","FBG","FBG14",2014,"FBG142014","summer",2014-07-14,2014-08-26,NA,NA,43,"FBG142014_summer",10,24
"1534","FBG","FBG15",2014,"FBG152014","summer",2014-07-14,2014-08-26,NA,NA,43,"FBG152014_summer",17,37
"1535","FBG","FBG16",2014,"FBG162014","summer",2014-07-14,2014-08-26,NA,NA,43,"FBG162014_summer",12,42
"1536","GFH","GFH01",2014,"GFH012014","summer",2014-07-14,2014-08-12,NA,NA,29,"GFH012014_summer",2,3
"1537","GFH","GFH02",2014,"GFH022014","summer",2014-07-14,2014-07-30,NA,NA,16,"GFH022014_summer",3,4
"1538","GFH","GFH03",2014,"GFH032014","summer",2014-07-14,2014-08-27,NA,NA,44,"GFH032014_summer",12,35
"1539","GFH","GFH04",2014,"GFH042014","summer",2014-07-14,2014-08-27,NA,NA,44,"GFH042014_summer",9,16
"1540","GFH","GFH05",2014,"GFH052014","summer",2014-07-14,2014-08-12,NA,NA,29,"GFH052014_summer",11,17
"1541","GFH","GFH06",2014,"GFH062014","summer",2014-07-14,2014-08-27,NA,NA,44,"GFH062014_summer",9,15
"1542","GFH","GFH07",2014,"GFH072014","summer",2014-07-14,2014-08-27,NA,NA,44,"GFH072014_summer",3,6
"1543","GFH","GFH08",2014,"GFH082014","summer",2014-07-14,2014-08-27,NA,NA,44,"GFH082014_summer",3,3
"1544","GFH","GFH09",2014,"GFH092014","summer",2014-07-14,2014-08-27,NA,NA,44,"GFH092014_summer",5,8
"1545","GFH","GFH10",2014,"GFH102014","summer",2014-07-14,2014-07-30,NA,NA,16,"GFH102014_summer",6,7
"1546","GFH","GFH11",2014,"GFH112014","summer",2014-07-14,2014-08-27,NA,NA,44,"GFH112014_summer",15,26
"1547","GFH","GFH12",2014,"GFH122014","summer",2014-07-14,2014-08-27,NA,NA,44,"GFH122014_summer",14,25
"1548","GFH","GFH13",2014,"GFH132014","summer",2014-07-14,2014-08-27,NA,NA,44,"GFH132014_summer",8,11
"1549","GFH","GFH14",2014,"GFH142014","summer",2014-07-14,2014-08-27,NA,NA,44,"GFH142014_summer",9,18
"1550","GFH","GFH15",2014,"GFH152014","summer",2014-07-14,2014-08-27,NA,NA,44,"GFH152014_summer",5,7
"1551","GFH","GFH16",2014,"GFH162014","summer",2014-07-14,2014-08-12,NA,NA,29,"GFH162014_summer",12,18
"1552","HAR","HAR01",2014,"HAR012014","summer",2014-07-15,2014-08-14,NA,NA,30,"HAR012014_summer",5,13
"1553","HAR","HAR02",2014,"HAR022014","summer",2014-07-15,2014-08-14,NA,NA,30,"HAR022014_summer",2,2
"1554","HAR","HAR03",2014,"HAR032014","summer",2014-07-15,2014-08-25,NA,NA,41,"HAR032014_summer",5,5
"1555","HAR","HAR04",2014,"HAR042014","summer",2014-07-15,2014-08-25,2014-07-29,2014-08-14,25,"HAR042014_summer",1,1
"1556","HAR","HAR05",2014,"HAR052014","summer",2014-07-15,2014-08-25,2014-07-29,2014-08-14,25,"HAR052014_summer",12,124
"1557","HAR","HAR06",2014,"HAR062014","summer",2014-07-15,2014-08-25,2014-07-29,2014-08-14,25,"HAR062014_summer",4,6
"1558","HAR","HAR07",2014,"HAR072014","summer",2014-07-29,2014-08-25,NA,NA,27,"HAR072014_summer",0,0
"1559","HAR","HAR08",2014,"HAR082014","summer",2014-07-15,2014-08-25,NA,NA,41,"HAR082014_summer",2,4
"1560","HAR","HAR09",2014,"HAR092014","summer",2014-07-15,2014-08-25,NA,NA,41,"HAR092014_summer",6,6
"1561","HAR","HAR10",2014,"HAR102014","summer",2014-07-15,2014-08-25,NA,NA,41,"HAR102014_summer",12,597
"1562","HAR","HAR11",2014,"HAR112014","summer",2014-07-15,2014-08-14,NA,NA,30,"HAR112014_summer",2,4
"1563","HAR","HAR12",2014,"HAR122014","summer",2014-07-15,2014-08-25,NA,NA,41,"HAR122014_summer",4,6
"1564","HAR","HAR13",2014,"HAR132014","summer",2014-07-15,2014-08-25,NA,NA,41,"HAR132014_summer",10,11
"1565","HAR","HAR14",2014,"HAR142014","summer",2014-07-15,2014-08-25,NA,NA,41,"HAR142014_summer",5,8
"1566","HAR","HAR15",2014,"HAR152014","summer",2014-07-15,2014-08-25,NA,NA,41,"HAR152014_summer",3,5
"1567","HAR","HAR16",2014,"HAR162014","summer",2014-07-15,2014-08-25,NA,NA,41,"HAR162014_summer",10,17
"1568","SIP","SIP01",2014,"SIP012014","summer",2014-07-14,2014-08-27,NA,NA,44,"SIP012014_summer",7,13
"1569","SIP","SIP02",2014,"SIP022014","summer",2014-07-14,2014-08-27,NA,NA,44,"SIP022014_summer",13,28
"1570","SIP","SIP03",2014,"SIP032014","summer",2014-07-14,2014-08-27,NA,NA,44,"SIP032014_summer",15,18
"1571","SIP","SIP05",2014,"SIP052014","summer",2014-07-14,2014-08-27,NA,NA,44,"SIP052014_summer",5,6
"1572","SIP","SIP06",2014,"SIP062014","summer",2014-07-14,2014-08-27,NA,NA,44,"SIP062014_summer",6,7
"1573","SIP","SIP07",2014,"SIP072014","summer",2014-07-14,2014-08-12,NA,NA,29,"SIP072014_summer",5,7
"1574","SIP","SIP08",2014,"SIP082014","summer",2014-07-14,2014-08-27,NA,NA,44,"SIP082014_summer",4,13
"1575","SIP","SIP09",2014,"SIP092014","summer",2014-07-14,2014-07-30,NA,NA,16,"SIP092014_summer",7,15
"1576","SIP","SIP10",2014,"SIP102014","summer",2014-07-30,2014-08-12,NA,NA,13,"SIP102014_summer",1,1
"1577","SIP","SIP11",2014,"SIP112014","summer",2014-07-14,2014-08-27,NA,NA,44,"SIP112014_summer",1,4
"1578","SIP","SIP12",2014,"SIP122014","summer",2014-07-14,2014-08-27,NA,NA,44,"SIP122014_summer",8,25
"1579","SIP","SIP13",2014,"SIP132014","summer",2014-07-14,2014-07-30,NA,NA,16,"SIP132014_summer",5,5
"1580","SIP","SIP14",2014,"SIP142014","summer",2014-07-14,2014-08-27,NA,NA,44,"SIP142014_summer",7,12
"1581","SIP","SIP15",2014,"SIP152014","summer",2014-07-14,2014-08-27,NA,NA,44,"SIP152014_summer",8,10
"1582","SIP","SIP16",2014,"SIP162014","summer",2014-07-30,2014-08-27,NA,NA,28,"SIP162014_summer",3,9
"1583","SST","SST01",2014,"SST012014","summer",2014-07-14,2014-08-26,NA,NA,43,"SST012014_summer",12,21
"1584","SST","SST02",2014,"SST022014","summer",2014-07-14,2014-08-26,NA,NA,43,"SST022014_summer",11,22
"1585","SST","SST03",2014,"SST032014","summer",2014-07-14,2014-08-26,NA,NA,43,"SST032014_summer",9,10
"1586","SST","SST04",2014,"SST042014","summer",2014-07-14,2014-08-26,NA,NA,43,"SST042014_summer",10,17
"1587","SST","SST05",2014,"SST052014","summer",2014-07-14,2014-08-26,NA,NA,43,"SST052014_summer",18,27
"1588","SST","SST06",2014,"SST062014","summer",2014-07-14,2014-08-26,NA,NA,43,"SST062014_summer",9,18
"1589","SST","SST07",2014,"SST072014","summer",2014-07-14,2014-08-26,NA,NA,43,"SST072014_summer",6,11
"1590","SST","SST08",2014,"SST082014","summer",2014-07-14,2014-08-26,NA,NA,43,"SST082014_summer",6,6
"1591","SST","SST09",2014,"SST092014","summer",2014-07-14,2014-08-26,NA,NA,43,"SST092014_summer",9,15
"1592","SST","SST10",2014,"SST102014","summer",2014-07-14,2014-08-26,NA,NA,43,"SST102014_summer",16,36
"1593","SST","SST11",2014,"SST112014","summer",2014-07-14,2014-08-13,NA,NA,30,"SST112014_summer",8,10
"1594","SST","SST12",2014,"SST122014","summer",2014-07-14,2014-08-26,2014-08-26,2014-07-14,27,"SST122014_summer",3,3
"1595","SST","SST13",2014,"SST132014","summer",2014-07-14,2014-08-26,NA,NA,43,"SST132014_summer",15,22
"1596","SST","SST14",2014,"SST142014","summer",2014-07-14,2014-08-13,NA,NA,30,"SST142014_summer",5,6
"1597","SST","SST15",2014,"SST152014","summer",2014-07-28,2014-08-13,NA,NA,16,"SST152014_summer",3,3
"1598","SST","SST16",2014,"SST162014","summer",2014-07-14,2014-08-26,2014-08-26,2014-07-14,27,"SST162014_summer",5,6
"1599","WAN","WAN01",2014,"WAN012014","summer",2014-07-15,2014-08-25,NA,NA,41,"WAN012014_summer",8,20
"1600","WAN","WAN02",2014,"WAN022014","summer",2014-07-15,2014-08-25,NA,NA,41,"WAN022014_summer",5,10
"1601","WAN","WAN03",2014,"WAN032014","summer",2014-07-29,2014-08-25,NA,NA,27,"WAN032014_summer",2,2
"1602","WAN","WAN04",2014,"WAN042014","summer",2014-07-29,2014-08-25,NA,NA,27,"WAN042014_summer",4,6
"1603","WAN","WAN05",2014,"WAN052014","summer",2014-07-29,2014-08-25,NA,NA,27,"WAN052014_summer",3,3
"1604","WAN","WAN06",2014,"WAN062014","summer",2014-07-15,2014-08-25,NA,NA,41,"WAN062014_summer",9,14
"1605","WAN","WAN07",2014,"WAN072014","summer",2014-07-15,2014-08-25,NA,NA,41,"WAN072014_summer",2,2
"1606","WAN","WAN08",2014,"WAN082014","summer",2014-07-15,2014-08-25,2014-07-29,2014-08-14,25,"WAN082014_summer",7,15
"1607","WAN","WAN09",2014,"WAN092014","summer",2014-07-15,2014-08-25,NA,NA,41,"WAN092014_summer",4,5
"1608","WAN","WAN10",2014,"WAN102014","summer",2014-07-15,2014-08-25,NA,NA,41,"WAN102014_summer",10,12
"1609","WAN","WAN11",2014,"WAN112014","summer",2014-07-15,2014-08-25,NA,NA,41,"WAN112014_summer",2,2
"1610","WAN","WAN12",2014,"WAN122014","summer",2014-07-15,2014-08-25,NA,NA,41,"WAN122014_summer",6,13
"1611","WAN","WAN13",2014,"WAN132014","summer",2014-07-15,2014-08-25,NA,NA,41,"WAN132014_summer",1,1
"1612","WAN","WAN14",2014,"WAN142014","summer",2014-07-15,2014-08-25,2014-07-29,2014-08-14,25,"WAN142014_summer",7,7
"1613","WAN","WAN15",2014,"WAN152014","summer",2014-07-29,2014-08-25,NA,NA,27,"WAN152014_summer",4,4
