"","landscape","site","year","StartDate","EndDate","exposure","uniqueID","season","sample_ID","honey.bee.abund","mean.sampling.date"
"3049","FBG","FBG07",2021,2021-04-29,2021-05-13,14,"FBG072021","spring","FBG072021_2021-04-29",1,126
"3050","FBG","FBG08",2021,2021-04-29,2021-05-13,14,"FBG082021","spring","FBG082021_2021-04-29",0,126
"3051","FBG","FBG09",2021,2021-04-29,2021-05-13,14,"FBG092021","spring","FBG092021_2021-04-29",0,126
"3052","FBG","FBG10",2021,2021-04-29,2021-05-13,14,"FBG102021","spring","FBG102021_2021-04-29",1,126
"3053","FBG","FBG11",2021,2021-04-29,2021-05-13,14,"FBG112021","spring","FBG112021_2021-04-29",0,126
"3054","FBG","FBG12",2021,2021-04-29,2021-05-13,14,"FBG122021","spring","FBG122021_2021-04-29",0,126
"3055","FBG","FBG13",2021,2021-04-29,2021-05-13,14,"FBG132021","spring","FBG132021_2021-04-29",0,126
"3056","FBG","FBG14",2021,2021-04-29,2021-05-13,14,"FBG142021","spring","FBG142021_2021-04-29",0,126
"3057","FBG","FBG15",2021,2021-04-29,2021-05-13,14,"FBG152021","spring","FBG152021_2021-04-29",1,126
"3058","FBG","FBG16",2021,2021-04-29,2021-05-13,14,"FBG162021","spring","FBG162021_2021-04-29",3,126
"3059","SST","SST01",2021,2021-04-29,2021-05-13,14,"SST012021","spring","SST012021_2021-04-29",0,126
"3060","SST","SST02",2021,2021-04-29,2021-05-13,14,"SST022021","spring","SST022021_2021-04-29",0,126
"3061","SST","SST03",2021,2021-04-29,2021-05-13,14,"SST032021","spring","SST032021_2021-04-29",4,126
"3062","SST","SST04",2021,2021-04-29,2021-05-13,14,"SST042021","spring","SST042021_2021-04-29",81,126
"3063","SST","SST05",2021,2021-04-29,2021-05-13,14,"SST052021","spring","SST052021_2021-04-29",107,126
"3064","SST","SST07",2021,2021-04-29,2021-05-13,14,"SST072021","spring","SST072021_2021-04-29",2,126
"3065","SST","SST08",2021,2021-04-29,2021-05-13,14,"SST082021","spring","SST082021_2021-04-29",13,126
"3066","SST","SST09",2021,2021-04-29,2021-05-13,14,"SST092021","spring","SST092021_2021-04-29",0,126
"3067","SST","SST10",2021,2021-04-29,2021-05-13,14,"SST102021","spring","SST102021_2021-04-29",12,126
"3068","SST","SST11",2021,2021-04-29,2021-05-13,14,"SST112021","spring","SST112021_2021-04-29",205,126
"3069","SST","SST13",2021,2021-04-29,2021-05-13,14,"SST132021","spring","SST132021_2021-04-29",7,126
"3070","SST","SST14",2021,2021-04-29,2021-05-13,14,"SST142021","spring","SST142021_2021-04-29",0,126
"3071","SST","SST15",2021,2021-04-29,2021-05-13,14,"SST152021","spring","SST152021_2021-04-29",1,126
"3072","SST","SST16",2021,2021-04-29,2021-05-13,14,"SST162021","spring","SST162021_2021-04-29",2,126
"3073","HAR","HAR01",2021,2021-05-11,2021-05-25,14,"HAR012021","spring","HAR012021_2021-05-11",0,138
"3074","HAR","HAR02",2021,2021-05-11,2021-05-25,14,"HAR022021","spring","HAR022021_2021-05-11",0,138
"3075","HAR","HAR03",2021,2021-05-11,2021-05-25,14,"HAR032021","spring","HAR032021_2021-05-11",0,138
"3076","HAR","HAR04",2021,2021-05-11,2021-05-25,14,"HAR042021","spring","HAR042021_2021-05-11",0,138
"3077","HAR","HAR05",2021,2021-05-11,2021-05-25,14,"HAR052021","spring","HAR052021_2021-05-11",5,138
"3078","HAR","HAR06",2021,2021-05-11,2021-05-25,14,"HAR062021","spring","HAR062021_2021-05-11",20,138
"3079","HAR","HAR07",2021,2021-05-11,2021-05-25,14,"HAR072021","spring","HAR072021_2021-05-11",0,138
"3080","HAR","HAR08",2021,2021-05-11,2021-05-25,14,"HAR082021","spring","HAR082021_2021-05-11",0,138
"3081","HAR","HAR10",2021,2021-05-11,2021-05-25,14,"HAR102021","spring","HAR102021_2021-05-11",0,138
"3082","HAR","HAR11",2021,2021-05-11,2021-05-25,14,"HAR112021","spring","HAR112021_2021-05-11",0,138
"3083","HAR","HAR12",2021,2021-05-11,2021-05-25,14,"HAR122021","spring","HAR122021_2021-05-11",0,138
"3084","HAR","HAR13",2021,2021-05-11,2021-05-25,14,"HAR132021","spring","HAR132021_2021-05-11",0,138
"3085","HAR","HAR14",2021,2021-05-11,2021-05-25,14,"HAR142021","spring","HAR142021_2021-05-11",0,138
"3086","HAR","HAR15",2021,2021-05-11,2021-05-25,14,"HAR152021","spring","HAR152021_2021-05-11",4,138
"3087","HAR","HAR16",2021,2021-05-11,2021-05-25,14,"HAR162021","spring","HAR162021_2021-05-11",0,138
"3088","WAN","WAN01",2021,2021-05-11,2021-05-25,14,"WAN012021","spring","WAN012021_2021-05-11",5,138
"3089","WAN","WAN02",2021,2021-05-11,2021-05-25,14,"WAN022021","spring","WAN022021_2021-05-11",0,138
"3090","WAN","WAN03",2021,2021-05-11,2021-05-25,14,"WAN032021","spring","WAN032021_2021-05-11",1,138
"3091","WAN","WAN04",2021,2021-05-11,2021-05-25,14,"WAN042021","spring","WAN042021_2021-05-11",2,138
"3092","WAN","WAN05",2021,2021-05-11,2021-05-25,14,"WAN052021","spring","WAN052021_2021-05-11",0,138
"3093","WAN","WAN06",2021,2021-05-11,2021-05-25,14,"WAN062021","spring","WAN062021_2021-05-11",4,138
"3094","WAN","WAN07",2021,2021-05-11,2021-05-25,14,"WAN072021","spring","WAN072021_2021-05-11",1,138
"3095","WAN","WAN08",2021,2021-05-11,2021-05-25,14,"WAN082021","spring","WAN082021_2021-05-11",0,138
"3096","WAN","WAN09",2021,2021-05-11,2021-05-25,14,"WAN092021","spring","WAN092021_2021-05-11",0,138
"3097","WAN","WAN10",2021,2021-05-11,2021-05-25,14,"WAN102021","spring","WAN102021_2021-05-11",1,138
"3098","WAN","WAN11",2021,2021-05-11,2021-05-25,14,"WAN112021","spring","WAN112021_2021-05-11",0,138
"3099","WAN","WAN12",2021,2021-05-11,2021-05-25,14,"WAN122021","spring","WAN122021_2021-05-11",4,138
"3100","WAN","WAN13",2021,2021-05-11,2021-05-25,14,"WAN132021","spring","WAN132021_2021-05-11",6,138
"3101","WAN","WAN14",2021,2021-05-11,2021-05-25,14,"WAN142021","spring","WAN142021_2021-05-11",5,138
"3102","WAN","WAN15",2021,2021-05-11,2021-05-25,14,"WAN152021","spring","WAN152021_2021-05-11",4,138
"3103","WAN","WAN16",2021,2021-05-11,2021-05-25,14,"WAN162021","spring","WAN162021_2021-05-11",0,138
"3104","GFH","GFH01",2021,2021-05-12,2021-05-26,14,"GFH012021","spring","GFH012021_2021-05-12",0,139
"3105","GFH","GFH02",2021,2021-05-12,2021-05-26,14,"GFH022021","spring","GFH022021_2021-05-12",0,139
"3106","GFH","GFH03",2021,2021-05-12,2021-05-26,14,"GFH032021","spring","GFH032021_2021-05-12",1,139
"3107","GFH","GFH04",2021,2021-05-12,2021-05-26,14,"GFH042021","spring","GFH042021_2021-05-12",1,139
"3108","GFH","GFH06",2021,2021-05-12,2021-05-26,14,"GFH062021","spring","GFH062021_2021-05-12",1,139
"3109","GFH","GFH07",2021,2021-05-12,2021-05-26,14,"GFH072021","spring","GFH072021_2021-05-12",3,139
"3110","GFH","GFH08",2021,2021-05-12,2021-05-26,14,"GFH082021","spring","GFH082021_2021-05-12",0,139
"3111","GFH","GFH09",2021,2021-05-12,2021-05-26,14,"GFH092021","spring","GFH092021_2021-05-12",1,139
"3112","GFH","GFH10",2021,2021-05-12,2021-05-26,14,"GFH102021","spring","GFH102021_2021-05-12",0,139
"3113","GFH","GFH11",2021,2021-05-12,2021-05-26,14,"GFH112021","spring","GFH112021_2021-05-12",2,139
"3114","GFH","GFH12",2021,2021-05-12,2021-05-26,14,"GFH122021","spring","GFH122021_2021-05-12",0,139
"3115","GFH","GFH13",2021,2021-05-12,2021-05-26,14,"GFH132021","spring","GFH132021_2021-05-12",0,139
"3116","GFH","GFH14",2021,2021-05-12,2021-05-26,14,"GFH142021","spring","GFH142021_2021-05-12",2,139
"3117","GFH","GFH15",2021,2021-05-12,2021-05-26,14,"GFH152021","spring","GFH152021_2021-05-12",37,139
"3118","GFH","GFH16",2021,2021-05-12,2021-05-26,14,"GFH162021","spring","GFH162021_2021-05-12",2,139
"3119","SIP","SIP01",2021,2021-05-12,2021-05-26,14,"SIP012021","spring","SIP012021_2021-05-12",0,139
"3120","SIP","SIP02",2021,2021-05-12,2021-05-26,14,"SIP022021","spring","SIP022021_2021-05-12",0,139
"3121","SIP","SIP03",2021,2021-05-12,2021-05-26,14,"SIP032021","spring","SIP032021_2021-05-12",0,139
"3122","SIP","SIP05",2021,2021-05-12,2021-05-26,14,"SIP052021","spring","SIP052021_2021-05-12",0,139
"3123","SIP","SIP06",2021,2021-05-12,2021-05-26,14,"SIP062021","spring","SIP062021_2021-05-12",1,139
"3124","SIP","SIP07",2021,2021-05-12,2021-05-26,14,"SIP072021","spring","SIP072021_2021-05-12",0,139
"3125","SIP","SIP08",2021,2021-05-12,2021-05-26,14,"SIP082021","spring","SIP082021_2021-05-12",0,139
"3126","SIP","SIP09",2021,2021-05-12,2021-05-26,14,"SIP092021","spring","SIP092021_2021-05-12",0,139
"3127","SIP","SIP10",2021,2021-05-12,2021-05-26,14,"SIP102021","spring","SIP102021_2021-05-12",0,139
"3128","SIP","SIP11",2021,2021-05-12,2021-05-26,14,"SIP112021","spring","SIP112021_2021-05-12",0,139
"3129","SIP","SIP12",2021,2021-05-12,2021-05-26,14,"SIP122021","spring","SIP122021_2021-05-12",0,139
"3130","SIP","SIP13",2021,2021-05-12,2021-05-26,14,"SIP132021","spring","SIP132021_2021-05-12",0,139
"3131","SIP","SIP14",2021,2021-05-12,2021-05-26,14,"SIP142021","spring","SIP142021_2021-05-12",0,139
"3132","SIP","SIP15",2021,2021-05-12,2021-05-26,14,"SIP152021","spring","SIP152021_2021-05-12",1,139
"3133","SIP","SIP16",2021,2021-05-12,2021-05-26,14,"SIP162021","spring","SIP162021_2021-05-12",0,139
"3134","FBG","FBG01",2021,2021-05-13,2021-05-27,14,"FBG012021","spring","FBG012021_2021-05-13",6,140
"3135","FBG","FBG02",2021,2021-05-13,2021-05-27,14,"FBG022021","spring","FBG022021_2021-05-13",9,140
"3136","FBG","FBG03",2021,2021-05-13,2021-05-27,14,"FBG032021","spring","FBG032021_2021-05-13",0,140
"3137","FBG","FBG04",2021,2021-05-13,2021-05-27,14,"FBG042021","spring","FBG042021_2021-05-13",2,140
"3138","FBG","FBG05",2021,2021-05-13,2021-05-27,14,"FBG052021","spring","FBG052021_2021-05-13",1,140
"3139","FBG","FBG06",2021,2021-05-13,2021-05-27,14,"FBG062021","spring","FBG062021_2021-05-13",2,140
"3140","FBG","FBG07",2021,2021-05-13,2021-05-27,14,"FBG072021","spring","FBG072021_2021-05-13",2,140
"3141","FBG","FBG08",2021,2021-05-13,2021-05-27,14,"FBG082021","spring","FBG082021_2021-05-13",0,140
"3142","FBG","FBG09",2021,2021-05-13,2021-05-27,14,"FBG092021","spring","FBG092021_2021-05-13",0,140
"3143","FBG","FBG10",2021,2021-05-13,2021-05-27,14,"FBG102021","spring","FBG102021_2021-05-13",0,140
"3144","FBG","FBG11",2021,2021-05-13,2021-05-27,14,"FBG112021","spring","FBG112021_2021-05-13",0,140
"3145","FBG","FBG12",2021,2021-05-13,2021-05-27,14,"FBG122021","spring","FBG122021_2021-05-13",1,140
"3146","FBG","FBG13",2021,2021-05-13,2021-05-27,14,"FBG132021","spring","FBG132021_2021-05-13",4,140
"3147","FBG","FBG14",2021,2021-05-13,2021-05-27,14,"FBG142021","spring","FBG142021_2021-05-13",0,140
"3148","FBG","FBG15",2021,2021-05-13,2021-05-27,14,"FBG152021","spring","FBG152021_2021-05-13",0,140
"3149","FBG","FBG16",2021,2021-05-13,2021-05-27,14,"FBG162021","spring","FBG162021_2021-05-13",2,140
"3150","SST","SST01",2021,2021-05-13,2021-05-27,14,"SST012021","spring","SST012021_2021-05-13",0,140
"3151","SST","SST02",2021,2021-05-13,2021-05-27,14,"SST022021","spring","SST022021_2021-05-13",4,140
"3152","SST","SST03",2021,2021-05-13,2021-05-27,14,"SST032021","spring","SST032021_2021-05-13",3,140
"3153","SST","SST04",2021,2021-05-13,2021-05-27,14,"SST042021","spring","SST042021_2021-05-13",112,140
"3154","SST","SST05",2021,2021-05-13,2021-05-27,14,"SST052021","spring","SST052021_2021-05-13",4,140
"3155","SST","SST06",2021,2021-05-13,2021-05-27,14,"SST062021","spring","SST062021_2021-05-13",9,140
"3156","SST","SST07",2021,2021-05-13,2021-05-27,14,"SST072021","spring","SST072021_2021-05-13",10,140
"3157","SST","SST08",2021,2021-05-13,2021-05-27,14,"SST082021","spring","SST082021_2021-05-13",7,140
"3158","SST","SST09",2021,2021-05-13,2021-05-27,14,"SST092021","spring","SST092021_2021-05-13",4,140
"3159","SST","SST10",2021,2021-05-13,2021-05-27,14,"SST102021","spring","SST102021_2021-05-13",2,140
"3160","SST","SST11",2021,2021-05-13,2021-05-27,14,"SST112021","spring","SST112021_2021-05-13",78,140
"3161","SST","SST12",2021,2021-05-13,2021-05-27,14,"SST122021","spring","SST122021_2021-05-13",10,140
"3162","SST","SST13",2021,2021-05-13,2021-05-27,14,"SST132021","spring","SST132021_2021-05-13",1,140
"3163","SST","SST14",2021,2021-05-13,2021-05-27,14,"SST142021","spring","SST142021_2021-05-13",0,140
"3164","SST","SST15",2021,2021-05-13,2021-05-27,14,"SST152021","spring","SST152021_2021-05-13",3,140
"3165","SST","SST16",2021,2021-05-13,2021-05-27,14,"SST162021","spring","SST162021_2021-05-13",6,140
"3166","HAR","HAR01",2021,2021-05-25,2021-06-08,14,"HAR012021","spring","HAR012021_2021-05-25",2,152
"3167","HAR","HAR02",2021,2021-05-25,2021-06-08,14,"HAR022021","spring","HAR022021_2021-05-25",3,152
"3168","HAR","HAR03",2021,2021-05-25,2021-06-08,14,"HAR032021","spring","HAR032021_2021-05-25",1,152
"3169","HAR","HAR04",2021,2021-05-25,2021-06-08,14,"HAR042021","spring","HAR042021_2021-05-25",0,152
"3170","HAR","HAR05",2021,2021-05-25,2021-06-08,14,"HAR052021","spring","HAR052021_2021-05-25",3,152
"3171","HAR","HAR06",2021,2021-05-25,2021-06-08,14,"HAR062021","spring","HAR062021_2021-05-25",9,152
"3172","HAR","HAR07",2021,2021-05-25,2021-06-08,14,"HAR072021","spring","HAR072021_2021-05-25",1,152
"3173","HAR","HAR08",2021,2021-05-25,2021-06-08,14,"HAR082021","spring","HAR082021_2021-05-25",2,152
"3174","HAR","HAR09",2021,2021-05-25,2021-06-08,14,"HAR092021","spring","HAR092021_2021-05-25",1,152
"3175","HAR","HAR10",2021,2021-05-25,2021-06-08,14,"HAR102021","spring","HAR102021_2021-05-25",2,152
"3176","HAR","HAR11",2021,2021-05-25,2021-06-08,14,"HAR112021","spring","HAR112021_2021-05-25",1,152
"3177","HAR","HAR12",2021,2021-05-25,2021-06-08,14,"HAR122021","spring","HAR122021_2021-05-25",2,152
"3178","HAR","HAR13",2021,2021-05-25,2021-06-08,14,"HAR132021","spring","HAR132021_2021-05-25",7,152
"3179","HAR","HAR14",2021,2021-05-25,2021-06-08,14,"HAR142021","spring","HAR142021_2021-05-25",6,152
"3180","HAR","HAR15",2021,2021-05-25,2021-06-08,14,"HAR152021","spring","HAR152021_2021-05-25",5,152
"3181","HAR","HAR16",2021,2021-05-25,2021-06-08,14,"HAR162021","spring","HAR162021_2021-05-25",3,152
"3182","WAN","WAN01",2021,2021-05-25,2021-06-08,14,"WAN012021","spring","WAN012021_2021-05-25",8,152
"3183","WAN","WAN02",2021,2021-05-25,2021-06-08,14,"WAN022021","spring","WAN022021_2021-05-25",4,152
"3184","WAN","WAN03",2021,2021-05-25,2021-06-08,14,"WAN032021","spring","WAN032021_2021-05-25",0,152
"3185","WAN","WAN04",2021,2021-05-25,2021-06-08,14,"WAN042021","spring","WAN042021_2021-05-25",3,152
"3186","WAN","WAN05",2021,2021-05-25,2021-06-08,14,"WAN052021","spring","WAN052021_2021-05-25",7,152
"3187","WAN","WAN06",2021,2021-05-25,2021-06-08,14,"WAN062021","spring","WAN062021_2021-05-25",4,152
"3188","WAN","WAN07",2021,2021-05-25,2021-06-08,14,"WAN072021","spring","WAN072021_2021-05-25",0,152
"3189","WAN","WAN09",2021,2021-05-25,2021-06-08,14,"WAN092021","spring","WAN092021_2021-05-25",3,152
"3190","WAN","WAN11",2021,2021-05-25,2021-06-08,14,"WAN112021","spring","WAN112021_2021-05-25",2,152
"3191","WAN","WAN12",2021,2021-05-25,2021-06-08,14,"WAN122021","spring","WAN122021_2021-05-25",4,152
"3192","WAN","WAN13",2021,2021-05-25,2021-06-08,14,"WAN132021","spring","WAN132021_2021-05-25",8,152
"3193","WAN","WAN14",2021,2021-05-25,2021-06-08,14,"WAN142021","spring","WAN142021_2021-05-25",9,152
"3194","WAN","WAN15",2021,2021-05-25,2021-06-08,14,"WAN152021","spring","WAN152021_2021-05-25",2,152
"3195","WAN","WAN16",2021,2021-05-25,2021-06-08,14,"WAN162021","spring","WAN162021_2021-05-25",0,152
"3196","GFH","GFH01",2021,2021-05-26,2021-06-09,14,"GFH012021","spring","GFH012021_2021-05-26",0,153
"3197","GFH","GFH02",2021,2021-05-26,2021-06-09,14,"GFH022021","spring","GFH022021_2021-05-26",2,153
"3198","GFH","GFH03",2021,2021-05-26,2021-06-09,14,"GFH032021","spring","GFH032021_2021-05-26",4,153
"3199","GFH","GFH04",2021,2021-05-26,2021-06-09,14,"GFH042021","spring","GFH042021_2021-05-26",1,153
"3200","GFH","GFH05",2021,2021-05-26,2021-06-09,14,"GFH052021","spring","GFH052021_2021-05-26",8,153
"3201","GFH","GFH06",2021,2021-05-26,2021-06-09,14,"GFH062021","spring","GFH062021_2021-05-26",3,153
"3202","GFH","GFH07",2021,2021-05-26,2021-06-09,14,"GFH072021","spring","GFH072021_2021-05-26",2,153
"3203","GFH","GFH08",2021,2021-05-26,2021-06-09,14,"GFH082021","spring","GFH082021_2021-05-26",4,153
"3204","GFH","GFH09",2021,2021-05-26,2021-06-09,14,"GFH092021","spring","GFH092021_2021-05-26",2,153
"3205","GFH","GFH10",2021,2021-05-26,2021-06-09,14,"GFH102021","spring","GFH102021_2021-05-26",8,153
"3206","GFH","GFH11",2021,2021-05-26,2021-06-09,14,"GFH112021","spring","GFH112021_2021-05-26",3,153
"3207","GFH","GFH12",2021,2021-05-26,2021-06-09,14,"GFH122021","spring","GFH122021_2021-05-26",2,153
"3208","GFH","GFH13",2021,2021-05-26,2021-06-09,14,"GFH132021","spring","GFH132021_2021-05-26",2,153
"3209","GFH","GFH14",2021,2021-05-26,2021-06-09,14,"GFH142021","spring","GFH142021_2021-05-26",0,153
"3210","GFH","GFH15",2021,2021-05-26,2021-06-09,14,"GFH152021","spring","GFH152021_2021-05-26",31,153
"3211","GFH","GFH16",2021,2021-05-26,2021-06-09,14,"GFH162021","spring","GFH162021_2021-05-26",12,153
"3212","SIP","SIP01",2021,2021-05-26,2021-06-09,14,"SIP012021","spring","SIP012021_2021-05-26",1,153
"3213","SIP","SIP03",2021,2021-05-26,2021-06-09,14,"SIP032021","spring","SIP032021_2021-05-26",0,153
"3214","SIP","SIP05",2021,2021-05-26,2021-06-09,14,"SIP052021","spring","SIP052021_2021-05-26",5,153
"3215","SIP","SIP06",2021,2021-05-26,2021-06-09,14,"SIP062021","spring","SIP062021_2021-05-26",2,153
"3216","SIP","SIP07",2021,2021-05-26,2021-06-09,14,"SIP072021","spring","SIP072021_2021-05-26",3,153
"3217","SIP","SIP08",2021,2021-05-26,2021-06-09,14,"SIP082021","spring","SIP082021_2021-05-26",0,153
"3218","SIP","SIP09",2021,2021-05-26,2021-06-09,14,"SIP092021","spring","SIP092021_2021-05-26",0,153
"3219","SIP","SIP10",2021,2021-05-26,2021-06-09,14,"SIP102021","spring","SIP102021_2021-05-26",1,153
"3220","SIP","SIP11",2021,2021-05-26,2021-06-09,14,"SIP112021","spring","SIP112021_2021-05-26",7,153
"3221","SIP","SIP12",2021,2021-05-26,2021-06-09,14,"SIP122021","spring","SIP122021_2021-05-26",0,153
"3222","SIP","SIP13",2021,2021-05-26,2021-06-09,14,"SIP132021","spring","SIP132021_2021-05-26",0,153
"3223","SIP","SIP14",2021,2021-05-26,2021-06-09,14,"SIP142021","spring","SIP142021_2021-05-26",0,153
"3224","SIP","SIP15",2021,2021-05-26,2021-06-09,14,"SIP152021","spring","SIP152021_2021-05-26",3,153
"3225","SIP","SIP16",2021,2021-05-26,2021-06-09,14,"SIP162021","spring","SIP162021_2021-05-26",0,153
"3226","FBG","FBG01",2021,2021-05-27,2021-06-10,14,"FBG012021","spring","FBG012021_2021-05-27",1,154
"3227","FBG","FBG02",2021,2021-05-27,2021-06-10,14,"FBG022021","spring","FBG022021_2021-05-27",11,154
"3228","FBG","FBG03",2021,2021-05-27,2021-06-10,14,"FBG032021","spring","FBG032021_2021-05-27",2,154
"3229","FBG","FBG05",2021,2021-05-27,2021-06-10,14,"FBG052021","spring","FBG052021_2021-05-27",1,154
"3230","FBG","FBG06",2021,2021-05-27,2021-06-10,14,"FBG062021","spring","FBG062021_2021-05-27",7,154
"3231","FBG","FBG07",2021,2021-05-27,2021-06-10,14,"FBG072021","spring","FBG072021_2021-05-27",6,154
"3232","FBG","FBG08",2021,2021-05-27,2021-06-10,14,"FBG082021","spring","FBG082021_2021-05-27",1,154
"3233","FBG","FBG09",2021,2021-05-27,2021-06-10,14,"FBG092021","spring","FBG092021_2021-05-27",1,154
"3234","FBG","FBG10",2021,2021-05-27,2021-06-10,14,"FBG102021","spring","FBG102021_2021-05-27",1,154
"3235","FBG","FBG11",2021,2021-05-27,2021-06-10,14,"FBG112021","spring","FBG112021_2021-05-27",1,154
"3236","FBG","FBG12",2021,2021-05-27,2021-06-10,14,"FBG122021","spring","FBG122021_2021-05-27",2,154
"3237","FBG","FBG13",2021,2021-05-27,2021-06-10,14,"FBG132021","spring","FBG132021_2021-05-27",3,154
"3238","FBG","FBG14",2021,2021-05-27,2021-06-10,14,"FBG142021","spring","FBG142021_2021-05-27",1,154
"3239","FBG","FBG16",2021,2021-05-27,2021-06-10,14,"FBG162021","spring","FBG162021_2021-05-27",4,154
"3240","SST","SST01",2021,2021-05-27,2021-06-10,14,"SST012021","spring","SST012021_2021-05-27",6,154
"3241","SST","SST02",2021,2021-05-27,2021-06-10,14,"SST022021","spring","SST022021_2021-05-27",37,154
"3242","SST","SST03",2021,2021-05-27,2021-06-10,14,"SST032021","spring","SST032021_2021-05-27",9,154
"3243","SST","SST05",2021,2021-05-27,2021-06-10,14,"SST052021","spring","SST052021_2021-05-27",18,154
"3244","SST","SST06",2021,2021-05-27,2021-06-10,14,"SST062021","spring","SST062021_2021-05-27",7,154
"3245","SST","SST07",2021,2021-05-27,2021-06-10,14,"SST072021","spring","SST072021_2021-05-27",4,154
"3246","SST","SST08",2021,2021-05-27,2021-06-10,14,"SST082021","spring","SST082021_2021-05-27",28,154
"3247","SST","SST09",2021,2021-05-27,2021-06-10,14,"SST092021","spring","SST092021_2021-05-27",3,154
"3248","SST","SST10",2021,2021-05-27,2021-06-10,14,"SST102021","spring","SST102021_2021-05-27",17,154
"3249","SST","SST11",2021,2021-05-27,2021-06-10,14,"SST112021","spring","SST112021_2021-05-27",50,154
"3250","SST","SST12",2021,2021-05-27,2021-06-10,14,"SST122021","spring","SST122021_2021-05-27",10,154
"3251","SST","SST13",2021,2021-05-27,2021-06-10,14,"SST132021","spring","SST132021_2021-05-27",17,154
"3252","SST","SST14",2021,2021-05-27,2021-06-10,14,"SST142021","spring","SST142021_2021-05-27",6,154
"3253","SST","SST15",2021,2021-05-27,2021-06-10,14,"SST152021","spring","SST152021_2021-05-27",7,154
"3254","SST","SST16",2021,2021-05-27,2021-06-10,14,"SST162021","spring","SST162021_2021-05-27",8,154
"3255","FBG","FBG01",2010,2010-08-02,2010-08-16,14,"FBG012010","summer","FBG012010_2010-08-02",0,221
"3256","FBG","FBG02",2010,2010-08-02,2010-08-16,14,"FBG022010","summer","FBG022010_2010-08-02",2,221
